WorkItemID,ProjectID,WorkItemCode,WorkItemName,WorkItemCategory,WorkItemType,PlannedStartDate,PlannedFinishDate,Quantity,UnitOfMeasure,Priority,CurrentStatusID
WIT-001391,PRJ-002,PRJ-002-ITEM-001391,Safety Reporting Package,Safety,Package,2025-12-31,2026-02-14,358.66,m3,Critical,STS-003
WIT-001392,PRJ-003,PRJ-003-ITEM-001392,Structure Reporting Package,Structure,Task,2025-12-12,2026-02-07,181.29,ea,Low,STS-005
WIT-001393,PRJ-004,PRJ-004-ITEM-001393,Mechanical Reporting Package,Mechanical,Inspection,2026-04-28,2026-06-25,426.46,lot,Medium,STS-004
WIT-001394,PRJ-005,PRJ-005-ITEM-001394,Electrical Reporting Package,Electrical,Milestone,2026-03-07,2026-03-18,107.7,hr,High,STS-004
WIT-001395,PRJ-001,PRJ-001-ITEM-001395,Interior Reporting Package,Interior,Package,2025-11-07,2026-01-16,450.15,m2,Critical,STS-007
WIT-001396,PRJ-002,PRJ-002-ITEM-001396,Exterior Reporting Package,Exterior,Task,2025-11-12,2026-01-05,20.45,m3,Low,STS-005
WIT-001397,PRJ-003,PRJ-003-ITEM-001397,Safety Reporting Package,Safety,Inspection,2026-01-31,2026-03-16,247.81,ea,Medium,STS-004
WIT-001398,PRJ-004,PRJ-004-ITEM-001398,Structure Reporting Package,Structure,Milestone,2025-12-05,2026-02-11,119.99,lot,High,STS-004
WIT-001399,PRJ-005,PRJ-005-ITEM-001399,Mechanical Reporting Package,Mechanical,Package,2025-11-04,2025-11-23,373.81,hr,Critical,STS-004
WIT-001400,PRJ-001,PRJ-001-ITEM-001400,Electrical Reporting Package,Electrical,Task,2025-10-12,2025-11-25,403.67,m2,Low,STS-004
WIT-001401,PRJ-002,PRJ-002-ITEM-001401,Interior Reporting Package,Interior,Inspection,2026-05-02,2026-05-22,468.52,m3,Medium,STS-005
WIT-001402,PRJ-003,PRJ-003-ITEM-001402,Exterior Reporting Package,Exterior,Milestone,2026-04-17,2026-05-18,355.47,ea,High,STS-004
WIT-001403,PRJ-004,PRJ-004-ITEM-001403,Safety Reporting Package,Safety,Package,2026-01-01,2026-03-16,357.08,lot,Critical,STS-005
WIT-001404,PRJ-005,PRJ-005-ITEM-001404,Structure Reporting Package,Structure,Task,2025-03-13,2025-06-04,171.43,hr,Low,STS-004
WIT-001405,PRJ-001,PRJ-001-ITEM-001405,Mechanical Reporting Package,Mechanical,Inspection,2025-12-15,2026-04-13,82.27,m2,Medium,STS-003
WIT-001406,PRJ-002,PRJ-002-ITEM-001406,Electrical Reporting Package,Electrical,Milestone,2026-04-07,2026-04-24,267.09,m3,High,STS-004
WIT-001407,PRJ-003,PRJ-003-ITEM-001407,Interior Reporting Package,Interior,Package,2026-01-27,2026-04-01,89.78,ea,Critical,STS-007
WIT-001408,PRJ-004,PRJ-004-ITEM-001408,Exterior Reporting Package,Exterior,Task,2026-05-17,2026-07-12,8.05,lot,Low,STS-004
WIT-001409,PRJ-005,PRJ-005-ITEM-001409,Safety Reporting Package,Safety,Inspection,2026-03-24,2026-06-07,463.91,hr,Medium,STS-003
WIT-001410,PRJ-001,PRJ-001-ITEM-001410,Structure Reporting Package,Structure,Milestone,2026-05-04,2026-07-17,20.74,m2,High,STS-004
WIT-001411,PRJ-002,PRJ-002-ITEM-001411,Mechanical Reporting Package,Mechanical,Package,2025-12-19,2026-01-23,55.02,m3,Critical,STS-003
WIT-001412,PRJ-003,PRJ-003-ITEM-001412,Electrical Reporting Package,Electrical,Task,2025-12-29,2026-03-31,137.68,ea,Low,STS-004
WIT-001413,PRJ-004,PRJ-004-ITEM-001413,Interior Reporting Package,Interior,Inspection,2026-03-19,2026-04-20,17.37,lot,Medium,STS-005
WIT-001414,PRJ-005,PRJ-005-ITEM-001414,Exterior Reporting Package,Exterior,Milestone,2025-09-18,2025-11-02,97.28,hr,High,STS-004
WIT-001415,PRJ-001,PRJ-001-ITEM-001415,Safety Reporting Package,Safety,Package,2026-02-07,2026-03-16,189.93,m2,Critical,STS-007
WIT-001416,PRJ-002,PRJ-002-ITEM-001416,Structure Reporting Package,Structure,Task,2026-03-26,2026-05-18,170.16,m3,Low,STS-006
WIT-001417,PRJ-003,PRJ-003-ITEM-001417,Mechanical Reporting Package,Mechanical,Inspection,2025-12-19,2026-02-06,164.63,ea,Medium,STS-006
WIT-001418,PRJ-004,PRJ-004-ITEM-001418,Electrical Reporting Package,Electrical,Milestone,2025-11-15,2025-12-27,13.58,lot,High,STS-004
WIT-001419,PRJ-005,PRJ-005-ITEM-001419,Interior Reporting Package,Interior,Package,2025-10-28,2025-11-12,101.86,hr,Critical,STS-002
WIT-001420,PRJ-001,PRJ-001-ITEM-001420,Exterior Reporting Package,Exterior,Task,2025-10-05,2025-11-12,495.41,m2,Low,STS-006
WIT-001421,PRJ-002,PRJ-002-ITEM-001421,Safety Reporting Package,Safety,Inspection,2026-02-24,2026-05-27,464.33,m3,Medium,STS-004
WIT-001422,PRJ-003,PRJ-003-ITEM-001422,Structure Reporting Package,Structure,Milestone,2025-09-15,2025-09-25,266.38,ea,High,STS-006
WIT-001423,PRJ-004,PRJ-004-ITEM-001423,Mechanical Reporting Package,Mechanical,Package,2026-05-30,2026-07-31,157.98,lot,Critical,STS-003
WIT-001424,PRJ-005,PRJ-005-ITEM-001424,Electrical Reporting Package,Electrical,Task,2025-12-08,2025-12-16,382.61,hr,Low,STS-005
WIT-001425,PRJ-001,PRJ-001-ITEM-001425,Interior Reporting Package,Interior,Inspection,2025-12-29,2026-04-02,422.29,m2,Medium,STS-004
WIT-001426,PRJ-002,PRJ-002-ITEM-001426,Exterior Reporting Package,Exterior,Milestone,2026-01-24,2026-03-25,217.74,m3,High,STS-006
WIT-001427,PRJ-003,PRJ-003-ITEM-001427,Safety Reporting Package,Safety,Package,2026-05-18,2026-09-02,383.67,ea,Critical,STS-004
WIT-001428,PRJ-004,PRJ-004-ITEM-001428,Structure Reporting Package,Structure,Task,2025-12-23,2026-03-20,154.92,lot,Low,STS-003
WIT-001429,PRJ-005,PRJ-005-ITEM-001429,Mechanical Reporting Package,Mechanical,Inspection,2025-10-27,2026-02-01,464.69,hr,Medium,STS-004
WIT-001430,PRJ-001,PRJ-001-ITEM-001430,Electrical Reporting Package,Electrical,Milestone,2025-10-11,2025-12-11,497.14,m2,High,STS-003
WIT-001431,PRJ-002,PRJ-002-ITEM-001431,Interior Reporting Package,Interior,Package,2026-06-02,2026-06-17,385.28,m3,Critical,STS-003
WIT-001432,PRJ-003,PRJ-003-ITEM-001432,Exterior Reporting Package,Exterior,Task,2026-04-24,2026-05-03,328.46,ea,Low,STS-006
WIT-001433,PRJ-004,PRJ-004-ITEM-001433,Safety Reporting Package,Safety,Inspection,2025-12-19,2026-01-03,18.06,lot,Medium,STS-004
WIT-001434,PRJ-005,PRJ-005-ITEM-001434,Structure Reporting Package,Structure,Milestone,2025-11-09,2026-01-29,399.81,hr,High,STS-004
WIT-001435,PRJ-001,PRJ-001-ITEM-001435,Mechanical Reporting Package,Mechanical,Package,2026-01-08,2026-04-11,301.6,m2,Critical,STS-005
WIT-001436,PRJ-002,PRJ-002-ITEM-001436,Electrical Reporting Package,Electrical,Task,2026-03-20,2026-05-23,49.84,m3,Low,STS-007
WIT-001437,PRJ-003,PRJ-003-ITEM-001437,Interior Reporting Package,Interior,Inspection,2025-09-29,2026-01-10,138.69,ea,Medium,STS-004
WIT-001438,PRJ-004,PRJ-004-ITEM-001438,Exterior Reporting Package,Exterior,Milestone,2025-11-27,2026-03-24,22.19,lot,High,STS-004
WIT-001439,PRJ-005,PRJ-005-ITEM-001439,Safety Reporting Package,Safety,Package,2025-10-09,2025-11-30,224.66,hr,Critical,STS-003
WIT-001440,PRJ-001,PRJ-001-ITEM-001440,Structure Reporting Package,Structure,Task,2026-04-15,2026-06-12,196.97,m2,Low,STS-004
WIT-001441,PRJ-002,PRJ-002-ITEM-001441,Mechanical Reporting Package,Mechanical,Inspection,2026-03-14,2026-04-18,213.13,m3,Medium,STS-007
WIT-001442,PRJ-003,PRJ-003-ITEM-001442,Electrical Reporting Package,Electrical,Milestone,2026-04-16,2026-04-26,135.9,ea,High,STS-004
WIT-001443,PRJ-004,PRJ-004-ITEM-001443,Interior Reporting Package,Interior,Package,2026-03-02,2026-06-16,446.98,lot,Critical,STS-006
WIT-001444,PRJ-005,PRJ-005-ITEM-001444,Exterior Reporting Package,Exterior,Task,2025-05-21,2025-09-08,164.58,hr,Low,STS-003
WIT-001445,PRJ-001,PRJ-001-ITEM-001445,Safety Reporting Package,Safety,Inspection,2026-05-28,2026-07-20,251.75,m2,Medium,STS-005
WIT-001446,PRJ-002,PRJ-002-ITEM-001446,Structure Reporting Package,Structure,Milestone,2026-05-11,2026-05-21,129.43,m3,High,STS-004
WIT-001447,PRJ-003,PRJ-003-ITEM-001447,Mechanical Reporting Package,Mechanical,Package,2025-09-15,2025-11-07,251.84,ea,Critical,STS-004
WIT-001448,PRJ-004,PRJ-004-ITEM-001448,Electrical Reporting Package,Electrical,Task,2026-04-08,2026-04-18,176.61,lot,Low,STS-006
WIT-001449,PRJ-005,PRJ-005-ITEM-001449,Interior Reporting Package,Interior,Inspection,2026-03-12,2026-04-03,283.33,hr,Medium,STS-004
WIT-001450,PRJ-001,PRJ-001-ITEM-001450,Exterior Reporting Package,Exterior,Milestone,2026-01-28,2026-04-06,412.13,m2,High,STS-005
WIT-001451,PRJ-002,PRJ-002-ITEM-001451,Safety Reporting Package,Safety,Package,2025-10-26,2025-12-17,129.1,m3,Critical,STS-004
WIT-001452,PRJ-003,PRJ-003-ITEM-001452,Structure Reporting Package,Structure,Task,2025-12-28,2026-03-19,392.58,ea,Low,STS-004
WIT-001453,PRJ-004,PRJ-004-ITEM-001453,Mechanical Reporting Package,Mechanical,Inspection,2026-02-22,2026-06-18,483.83,lot,Medium,STS-002
WIT-001454,PRJ-005,PRJ-005-ITEM-001454,Electrical Reporting Package,Electrical,Milestone,2025-07-01,2025-09-10,71.91,hr,High,STS-004
WIT-001455,PRJ-001,PRJ-001-ITEM-001455,Interior Reporting Package,Interior,Package,2025-12-02,2026-03-13,263.7,m2,Critical,STS-005
WIT-001456,PRJ-002,PRJ-002-ITEM-001456,Exterior Reporting Package,Exterior,Task,2026-02-28,2026-05-08,409.3,m3,Low,STS-004
WIT-001457,PRJ-003,PRJ-003-ITEM-001457,Safety Reporting Package,Safety,Inspection,2026-06-03,2026-06-27,292.5,ea,Medium,STS-005
WIT-001458,PRJ-004,PRJ-004-ITEM-001458,Structure Reporting Package,Structure,Milestone,2026-05-02,2026-06-12,464.87,lot,High,STS-005
WIT-001459,PRJ-005,PRJ-005-ITEM-001459,Mechanical Reporting Package,Mechanical,Package,2025-07-10,2025-08-14,58.48,hr,Critical,STS-003
WIT-001460,PRJ-001,PRJ-001-ITEM-001460,Electrical Reporting Package,Electrical,Task,2025-12-06,2026-01-20,360.8,m2,Low,STS-004
WIT-001461,PRJ-002,PRJ-002-ITEM-001461,Interior Reporting Package,Interior,Inspection,2025-12-11,2026-02-18,30.37,m3,Medium,STS-004
WIT-001462,PRJ-003,PRJ-003-ITEM-001462,Exterior Reporting Package,Exterior,Milestone,2025-10-09,2025-11-21,408.13,ea,High,STS-004
WIT-001463,PRJ-004,PRJ-004-ITEM-001463,Safety Reporting Package,Safety,Package,2025-11-24,2026-02-05,34.7,lot,Critical,STS-004
WIT-001464,PRJ-005,PRJ-005-ITEM-001464,Structure Reporting Package,Structure,Task,2025-09-28,2025-11-30,130.02,hr,Low,STS-005
WIT-001465,PRJ-001,PRJ-001-ITEM-001465,Mechanical Reporting Package,Mechanical,Inspection,2025-10-19,2025-12-21,331.8,m2,Medium,STS-007
WIT-001466,PRJ-002,PRJ-002-ITEM-001466,Electrical Reporting Package,Electrical,Milestone,2026-05-04,2026-06-21,468.59,m3,High,STS-005
WIT-001467,PRJ-003,PRJ-003-ITEM-001467,Interior Reporting Package,Interior,Package,2026-06-05,2026-06-23,447.47,ea,Critical,STS-005
WIT-001468,PRJ-004,PRJ-004-ITEM-001468,Exterior Reporting Package,Exterior,Task,2026-05-23,2026-06-26,162.31,lot,Low,STS-004
WIT-001469,PRJ-005,PRJ-005-ITEM-001469,Safety Reporting Package,Safety,Inspection,2026-03-26,2026-04-21,294.23,hr,Medium,STS-006
WIT-001470,PRJ-001,PRJ-001-ITEM-001470,Structure Reporting Package,Structure,Milestone,2025-09-24,2025-11-06,221.89,m2,High,STS-004
WIT-001471,PRJ-002,PRJ-002-ITEM-001471,Mechanical Reporting Package,Mechanical,Package,2026-02-26,2026-05-24,78.99,m3,Critical,STS-004
WIT-001472,PRJ-003,PRJ-003-ITEM-001472,Electrical Reporting Package,Electrical,Task,2026-06-03,2026-08-28,499.88,ea,Low,STS-005
WIT-001473,PRJ-004,PRJ-004-ITEM-001473,Interior Reporting Package,Interior,Inspection,2025-12-15,2025-12-31,228.22,lot,Medium,STS-004
WIT-001474,PRJ-005,PRJ-005-ITEM-001474,Exterior Reporting Package,Exterior,Milestone,2026-05-20,2026-06-30,241.71,hr,High,STS-004
WIT-001475,PRJ-001,PRJ-001-ITEM-001475,Safety Reporting Package,Safety,Package,2026-02-03,2026-05-19,461.26,m2,Critical,STS-002
WIT-001476,PRJ-002,PRJ-002-ITEM-001476,Structure Reporting Package,Structure,Task,2025-12-17,2026-04-06,57.9,m3,Low,STS-004
WIT-001477,PRJ-003,PRJ-003-ITEM-001477,Mechanical Reporting Package,Mechanical,Inspection,2025-10-12,2025-10-27,464.89,ea,Medium,STS-004
WIT-001478,PRJ-004,PRJ-004-ITEM-001478,Electrical Reporting Package,Electrical,Milestone,2026-01-04,2026-03-25,158.04,lot,High,STS-004
WIT-001479,PRJ-005,PRJ-005-ITEM-001479,Interior Reporting Package,Interior,Package,2025-06-19,2025-10-10,178.23,hr,Critical,STS-003
WIT-001480,PRJ-001,PRJ-001-ITEM-001480,Exterior Reporting Package,Exterior,Task,2026-02-26,2026-05-20,208.66,m2,Low,STS-004
WIT-001481,PRJ-002,PRJ-002-ITEM-001481,Safety Reporting Package,Safety,Inspection,2025-11-04,2025-12-31,95.83,m3,Medium,STS-006
WIT-001482,PRJ-003,PRJ-003-ITEM-001482,Structure Reporting Package,Structure,Milestone,2026-01-16,2026-03-25,127.4,ea,High,STS-003
WIT-001483,PRJ-004,PRJ-004-ITEM-001483,Mechanical Reporting Package,Mechanical,Package,2026-03-16,2026-07-02,352.93,lot,Critical,STS-004
WIT-001484,PRJ-005,PRJ-005-ITEM-001484,Electrical Reporting Package,Electrical,Task,2025-08-14,2025-10-28,20.34,hr,Low,STS-004
WIT-001485,PRJ-001,PRJ-001-ITEM-001485,Interior Reporting Package,Interior,Inspection,2026-03-01,2026-03-13,327.21,m2,Medium,STS-004
WIT-001486,PRJ-002,PRJ-002-ITEM-001486,Exterior Reporting Package,Exterior,Milestone,2026-02-06,2026-02-22,328.07,m3,High,STS-003
WIT-001487,PRJ-003,PRJ-003-ITEM-001487,Safety Reporting Package,Safety,Package,2026-05-29,2026-07-11,47.92,ea,Critical,STS-004
WIT-001488,PRJ-004,PRJ-004-ITEM-001488,Structure Reporting Package,Structure,Task,2026-04-18,2026-07-23,374.51,lot,Low,STS-004
WIT-001489,PRJ-005,PRJ-005-ITEM-001489,Mechanical Reporting Package,Mechanical,Inspection,2025-08-11,2025-12-03,438.26,hr,Medium,STS-005
WIT-001490,PRJ-001,PRJ-001-ITEM-001490,Electrical Reporting Package,Electrical,Milestone,2026-04-05,2026-06-05,160.76,m2,High,STS-004
WIT-001491,PRJ-002,PRJ-002-ITEM-001491,Interior Reporting Package,Interior,Package,2026-01-19,2026-02-08,184.8,m3,Critical,STS-004
WIT-001492,PRJ-003,PRJ-003-ITEM-001492,Exterior Reporting Package,Exterior,Task,2025-12-08,2026-03-22,149.14,ea,Low,STS-005
WIT-001493,PRJ-004,PRJ-004-ITEM-001493,Safety Reporting Package,Safety,Inspection,2026-04-26,2026-07-01,31.25,lot,Medium,STS-004
WIT-001494,PRJ-005,PRJ-005-ITEM-001494,Structure Reporting Package,Structure,Milestone,2025-07-11,2025-09-07,128.02,hr,High,STS-004
WIT-001495,PRJ-001,PRJ-001-ITEM-001495,Mechanical Reporting Package,Mechanical,Package,2026-01-30,2026-03-18,193.57,m2,Critical,STS-005
WIT-001496,PRJ-002,PRJ-002-ITEM-001496,Electrical Reporting Package,Electrical,Task,2026-05-28,2026-06-23,131.69,m3,Low,STS-004
WIT-001497,PRJ-003,PRJ-003-ITEM-001497,Interior Reporting Package,Interior,Inspection,2026-01-28,2026-02-24,313.85,ea,Medium,STS-003
WIT-001498,PRJ-004,PRJ-004-ITEM-001498,Exterior Reporting Package,Exterior,Milestone,2026-04-23,2026-06-04,173.35,lot,High,STS-003
WIT-001499,PRJ-005,PRJ-005-ITEM-001499,Safety Reporting Package,Safety,Package,2025-09-17,2025-11-05,267.42,hr,Critical,STS-007
WIT-001500,PRJ-001,PRJ-001-ITEM-001500,Structure Reporting Package,Structure,Task,2026-02-05,2026-06-04,190.06,m2,Low,STS-004
WIT-001501,PRJ-002,PRJ-002-ITEM-001501,Mechanical Reporting Package,Mechanical,Inspection,2026-05-02,2026-08-03,294.17,m3,Medium,STS-004
WIT-001502,PRJ-003,PRJ-003-ITEM-001502,Electrical Reporting Package,Electrical,Milestone,2026-03-02,2026-04-06,261.47,ea,High,STS-003
WIT-001503,PRJ-004,PRJ-004-ITEM-001503,Interior Reporting Package,Interior,Package,2026-04-06,2026-07-31,454.99,lot,Critical,STS-006
WIT-001504,PRJ-005,PRJ-005-ITEM-001504,Exterior Reporting Package,Exterior,Task,2025-06-16,2025-10-03,30.3,hr,Low,STS-002
WIT-001505,PRJ-001,PRJ-001-ITEM-001505,Safety Reporting Package,Safety,Inspection,2025-11-26,2026-03-02,215.12,m2,Medium,STS-005
WIT-001506,PRJ-002,PRJ-002-ITEM-001506,Structure Reporting Package,Structure,Milestone,2025-12-11,2026-04-08,493.37,m3,High,STS-004
WIT-001507,PRJ-003,PRJ-003-ITEM-001507,Mechanical Reporting Package,Mechanical,Package,2025-11-15,2026-02-08,229.73,ea,Critical,STS-004
WIT-001508,PRJ-004,PRJ-004-ITEM-001508,Electrical Reporting Package,Electrical,Task,2025-11-15,2025-11-22,281.44,lot,Low,STS-005
WIT-001509,PRJ-005,PRJ-005-ITEM-001509,Interior Reporting Package,Interior,Inspection,2026-02-19,2026-03-06,64.16,hr,Medium,STS-004
WIT-001510,PRJ-001,PRJ-001-ITEM-001510,Exterior Reporting Package,Exterior,Milestone,2026-02-01,2026-04-27,254.33,m2,High,STS-006
WIT-001511,PRJ-002,PRJ-002-ITEM-001511,Safety Reporting Package,Safety,Package,2026-05-22,2026-08-21,361.99,m3,Critical,STS-001
WIT-001512,PRJ-003,PRJ-003-ITEM-001512,Structure Reporting Package,Structure,Task,2025-09-18,2025-12-27,314.85,ea,Low,STS-004
WIT-001513,PRJ-004,PRJ-004-ITEM-001513,Mechanical Reporting Package,Mechanical,Inspection,2026-05-14,2026-08-26,306.61,lot,Medium,STS-004
WIT-001514,PRJ-005,PRJ-005-ITEM-001514,Electrical Reporting Package,Electrical,Milestone,2025-05-18,2025-07-13,421.39,hr,High,STS-004
WIT-001515,PRJ-001,PRJ-001-ITEM-001515,Interior Reporting Package,Interior,Package,2025-12-29,2026-03-30,434.66,m2,Critical,STS-004
WIT-001516,PRJ-002,PRJ-002-ITEM-001516,Exterior Reporting Package,Exterior,Task,2025-11-20,2025-11-30,278.54,m3,Low,STS-005
WIT-001517,PRJ-003,PRJ-003-ITEM-001517,Safety Reporting Package,Safety,Inspection,2026-06-02,2026-06-11,108.92,ea,Medium,STS-004
WIT-001518,PRJ-004,PRJ-004-ITEM-001518,Structure Reporting Package,Structure,Milestone,2025-12-27,2026-01-18,324.55,lot,High,STS-003
WIT-001519,PRJ-005,PRJ-005-ITEM-001519,Mechanical Reporting Package,Mechanical,Package,2025-09-10,2025-12-22,210.69,hr,Critical,STS-003
WIT-001520,PRJ-001,PRJ-001-ITEM-001520,Electrical Reporting Package,Electrical,Task,2026-03-03,2026-03-10,170.17,m2,Low,STS-004
WIT-001521,PRJ-002,PRJ-002-ITEM-001521,Interior Reporting Package,Interior,Inspection,2026-05-06,2026-06-01,352.19,m3,Medium,STS-004
WIT-001522,PRJ-003,PRJ-003-ITEM-001522,Exterior Reporting Package,Exterior,Milestone,2025-10-06,2025-11-15,47.7,ea,High,STS-004
WIT-001523,PRJ-004,PRJ-004-ITEM-001523,Safety Reporting Package,Safety,Package,2026-04-13,2026-05-11,444.13,lot,Critical,STS-003
WIT-001524,PRJ-005,PRJ-005-ITEM-001524,Structure Reporting Package,Structure,Task,2025-04-23,2025-07-18,100.7,hr,Low,STS-005
WIT-001525,PRJ-001,PRJ-001-ITEM-001525,Mechanical Reporting Package,Mechanical,Inspection,2025-12-05,2026-03-07,146.86,m2,Medium,STS-005
WIT-001526,PRJ-002,PRJ-002-ITEM-001526,Electrical Reporting Package,Electrical,Milestone,2026-04-12,2026-05-09,354.38,m3,High,STS-001
WIT-001527,PRJ-003,PRJ-003-ITEM-001527,Interior Reporting Package,Interior,Package,2025-12-23,2026-04-18,305.65,ea,Critical,STS-004
WIT-001528,PRJ-004,PRJ-004-ITEM-001528,Exterior Reporting Package,Exterior,Task,2025-11-05,2025-12-04,150.26,lot,Low,STS-005
WIT-001529,PRJ-005,PRJ-005-ITEM-001529,Safety Reporting Package,Safety,Inspection,2025-12-30,2026-02-08,20.72,hr,Medium,STS-004
WIT-001530,PRJ-001,PRJ-001-ITEM-001530,Structure Reporting Package,Structure,Milestone,2025-09-30,2025-10-13,22.54,m2,High,STS-006
WIT-001531,PRJ-002,PRJ-002-ITEM-001531,Mechanical Reporting Package,Mechanical,Package,2026-03-21,2026-06-17,3.42,m3,Critical,STS-004
WIT-001532,PRJ-003,PRJ-003-ITEM-001532,Electrical Reporting Package,Electrical,Task,2026-02-20,2026-06-14,474.49,ea,Low,STS-006
WIT-001533,PRJ-004,PRJ-004-ITEM-001533,Interior Reporting Package,Interior,Inspection,2026-03-20,2026-06-16,378.5,lot,Medium,STS-006
WIT-001534,PRJ-005,PRJ-005-ITEM-001534,Exterior Reporting Package,Exterior,Milestone,2025-08-13,2025-09-11,243.54,hr,High,STS-004
WIT-001535,PRJ-001,PRJ-001-ITEM-001535,Safety Reporting Package,Safety,Package,2026-02-06,2026-04-06,218.63,m2,Critical,STS-004
WIT-001536,PRJ-002,PRJ-002-ITEM-001536,Structure Reporting Package,Structure,Task,2025-11-19,2025-12-04,261.34,m3,Low,STS-004
WIT-001537,PRJ-003,PRJ-003-ITEM-001537,Mechanical Reporting Package,Mechanical,Inspection,2026-01-02,2026-02-13,216.14,ea,Medium,STS-004
WIT-001538,PRJ-004,PRJ-004-ITEM-001538,Electrical Reporting Package,Electrical,Milestone,2026-01-21,2026-02-28,449.16,lot,High,STS-005
WIT-001539,PRJ-005,PRJ-005-ITEM-001539,Interior Reporting Package,Interior,Package,2025-03-04,2025-05-16,497.51,hr,Critical,STS-004
WIT-001540,PRJ-001,PRJ-001-ITEM-001540,Exterior Reporting Package,Exterior,Task,2026-01-11,2026-04-21,192.96,m2,Low,STS-004
WIT-001541,PRJ-002,PRJ-002-ITEM-001541,Safety Reporting Package,Safety,Inspection,2025-11-26,2025-12-10,91.17,m3,Medium,STS-004
WIT-001542,PRJ-003,PRJ-003-ITEM-001542,Structure Reporting Package,Structure,Milestone,2026-05-14,2026-08-14,144.45,ea,High,STS-003
WIT-001543,PRJ-004,PRJ-004-ITEM-001543,Mechanical Reporting Package,Mechanical,Package,2026-03-05,2026-04-19,88.09,lot,Critical,STS-006
WIT-001544,PRJ-005,PRJ-005-ITEM-001544,Electrical Reporting Package,Electrical,Task,2025-06-04,2025-06-20,248.65,hr,Low,STS-004
WIT-001545,PRJ-001,PRJ-001-ITEM-001545,Interior Reporting Package,Interior,Inspection,2025-11-02,2026-02-02,459.7,m2,Medium,STS-004
WIT-001546,PRJ-002,PRJ-002-ITEM-001546,Exterior Reporting Package,Exterior,Milestone,2025-11-02,2026-02-11,34.42,m3,High,STS-005
WIT-001547,PRJ-003,PRJ-003-ITEM-001547,Safety Reporting Package,Safety,Package,2025-11-29,2025-12-07,202.23,ea,Critical,STS-004
WIT-001548,PRJ-004,PRJ-004-ITEM-001548,Structure Reporting Package,Structure,Task,2026-04-27,2026-07-26,132.1,lot,Low,STS-003
WIT-001549,PRJ-005,PRJ-005-ITEM-001549,Mechanical Reporting Package,Mechanical,Inspection,2025-05-29,2025-06-12,493.03,hr,Medium,STS-005
WIT-001550,PRJ-001,PRJ-001-ITEM-001550,Electrical Reporting Package,Electrical,Milestone,2026-03-11,2026-04-23,99.86,m2,High,STS-005
WIT-001551,PRJ-002,PRJ-002-ITEM-001551,Interior Reporting Package,Interior,Package,2026-04-11,2026-05-10,287.25,m3,Critical,STS-003
WIT-001552,PRJ-003,PRJ-003-ITEM-001552,Exterior Reporting Package,Exterior,Task,2026-04-05,2026-05-28,290.64,ea,Low,STS-005
WIT-001553,PRJ-004,PRJ-004-ITEM-001553,Safety Reporting Package,Safety,Inspection,2025-10-28,2025-12-29,188.99,lot,Medium,STS-007
WIT-001554,PRJ-005,PRJ-005-ITEM-001554,Structure Reporting Package,Structure,Milestone,2025-04-13,2025-05-23,70.15,hr,High,STS-004
WIT-001555,PRJ-001,PRJ-001-ITEM-001555,Mechanical Reporting Package,Mechanical,Package,2025-09-17,2025-12-26,214.77,m2,Critical,STS-005
WIT-001556,PRJ-002,PRJ-002-ITEM-001556,Electrical Reporting Package,Electrical,Task,2026-01-26,2026-02-11,434.25,m3,Low,STS-003
